"";"Id";"Obs";"Group";"Group_N";"Group_ID";"pref";"rank";"lead"
"1036";56;11;4;10;"4_11";0,276550747291463;5;0
"1037";66;11;4;10;"4_11";1,30254263204414;10;0
"1038";76;11;4;10;"4_11";0,580996497681682;7;0
"1039";86;11;4;10;"4_11";0,611996898040387;8;0
"1040";96;11;4;10;"4_11";-0,860792586877842;2;0
"1041";2;11;5;10;"5_11";-0,564698171396089;3;0
"1042";12;11;5;10;"5_11";2,28664539270111;10;0
"1043";22;11;5;10;"5_11";-1,78130843398;1;1
"1044";32;11;5;10;"5_11";0,704837337228819;9;0
"1045";42;11;5;10;"5_11";-0,361057298548666;5;0
"1046";52;11;5;10;"5_11";-0,783838940880375;2;0
"1047";62;11;5;10;"5_11";0,185230564865609;7;0
"1048";72;11;5;10;"5_11";-0,0901863866107067;6;0
"1049";82;11;5;10;"5_11";0,257921437532031;8;0
"1050";92;11;5;10;"5_11";-0,476173923054674;4;0
"1051";7;11;6;10;"6_11";1,51152199743894;10;0
"1052";17;11;6;10;"6_11";-0,284252921416072;4;0
"1053";27;11;6;10;"6_11";-0,25726938276893;5;0
"1054";37;11;6;10;"6_11";-0,784459008379496;3;0
"1055";47;11;6;10;"6_11";-0,811393176186672;2;0
"1056";57;11;6;10;"6_11";0,679288816055271;8;0
"1057";67;11;6;10;"6_11";0,335848119752074;7;0
"1058";77;11;6;10;"6_11";0,768178737834591;9;0
"1059";87;11;6;10;"6_11";-0,217139845746521;6;0
"1060";97;11;6;10;"6_11";-1,13173868085377;1;1
"1061";9;11;7;10;"7_11";2,01842371387704;10;0
"1062";19;11;7;10;"7_11";-2,44046692857552;2;0
"1063";29;11;7;10;"7_11";0,460097354831271;7;0
"1064";39;11;7;10;"7_11";-2,41420764994663;3;0
"1065";49;11;7;10;"7_11";-0,431446202613345;5;0
"1066";59;11;7;10;"7_11";-2,99309008315293;1;1
"1067";69;11;7;10;"7_11";0,920728568290646;8;0
"1068";79;11;7;10;"7_11";-0,885776297409679;4;0
"1069";89;11;7;10;"7_11";0,93334632857116;9;0
"1070";99;11;7;10;"7_11";0,0799825532411612;6;0
"1071";4;11;8;10;"8_11";0,63286260496104;6;0
"1072";14;11;8;10;"8_11";-0,278788766817371;4;0
"1073";24;11;8;10;"8_11";1,2146746991726;8;0
"1074";34;11;8;10;"8_11";-0,608926375407211;3;0
"1075";44;11;8;10;"8_11";-0,726704827076575;2;0
"1076";54;11;8;10;"8_11";0,642899305717316;7;0
"1077";64;11;8;10;"8_11";1,39973682729268;10;0
"1078";74;11;8;10;"8_11";-0,953523357772344;1;1
"1079";84;11;8;10;"8_11";-0,120896537539089;5;0
"1080";94;11;8;10;"8_11";1,39111045639;9;0
"1081";8;11;9;10;"9_11";-0,0946590384130976;6;0
"1082";18;11;9;10;"9_11";-2,65645542090478;1;1
"1083";28;11;9;10;"9_11";-1,76316308519478;2;0
"1084";38;11;9;10;"9_11";-0,850907594176518;4;0
"1085";48;11;9;10;"9_11";1,44410126172125;10;0
"1086";58;11;9;10;"9_11";0,0898328865790817;7;0
"1087";68;11;9;10;"9_11";1,03850609869762;9;0
"1088";78;11;9;10;"9_11";0,463767588540167;8;0
"1089";88;11;9;10;"9_11";-0,182756706331922;5;0
"1090";98;11;9;10;"9_11";-1,4592139995024;3;0
"1091";3;11;10;10;"10_11";0,363128411337339;4;0
"1092";13;11;10;10;"10_11";-1,38886070111234;1;1
"1093";23;11;10;10;"10_11";-0,171917355759621;2;0
"1094";33;11;10;10;"10_11";1,03510352196992;9;0
"1095";43;11;10;10;"10_11";0,758163235699517;8;0
"1096";53;11;10;10;"10_11";1,57572751979198;10;0
"1097";63;11;10;10;"10_11";0,581823727365507;5;0
"1098";73;11;10;10;"10_11";0,623518161999544;6;0
"1099";83;11;10;10;"10_11";0,0884402291595864;3;0
"1100";93;11;10;10;"10_11";0,650348560726305;7;0
"1101";1;12;1;10;"1_12";1,37095844714667;8;0
"1102";11;12;1;10;"1_12";1,30486965422349;7;0
"1103";21;12;1;10;"1_12";-0,306638594078475;3;0
"1104";31;12;1;10;"1_12";0,455450123241219;6;0
"1105";41;12;1;10;"1_12";0,205998600200254;4;0
"1106";51;12;1;10;"1_12";0,321925265203947;5;0
"1107";61;12;1;10;"1_12";-0,367234642740975;2;0
"1108";71;12;1;10;"1_12";-1,04311893856785;1;1
"1109";81;12;1;10;"1_12";1,51270700980493;10;0
"1110";91;12;1;10;"1_12";1,39211637593427;9;0
"1111";5;12;2;10;"2_12";0,404268323140999;8;0
"1112";15;12;2;10;"2_12";-0,133321336393658;6;0
"1113";25;12;2;10;"2_12";1,89519346126497;10;0
"1114";35;12;2;10;"2_12";0,50495512329797;9;0
"1115";45;12;2;10;"2_12";-1,36828104441929;1;1
"1116";55;12;2;10;"2_12";0,0897606465996057;7;0
"1117";65;12;2;10;"2_12";-0,727292059474465;4;0
"1118";75;12;2;10;"2_12";-0,542828814573857;5;0
"1119";85;12;2;10;"2_12";-1,19432889516053;2;0
"1120";95;12;2;10;"2_12";-1,1107888794479;3;0
"1121";10;12;3;10;"3_12";-0,062714099052421;3;0
"1122";20;12;3;10;"3_12";1,32011334573019;10;0
"1123";30;12;3;10;"3_12";-0,639994875960119;2;0
"1124";40;12;3;10;"3_12";0,0361226068922556;4;0
"1125";50;12;3;10;"3_12";0,655647883402207;7;0
"1126";60;12;3;10;"3_12";0,284882953530659;5;0
"1127";70;12;3;10;"3_12";0,720878162866862;8;0
"1128";80;12;3;10;"3_12";-1,09978089864786;1;1
"1129";90;12;3;10;"3_12";0,821773110508249;9;0
"1130";100;12;3;10;"3_12";0,65320433964919;6;0
"1131";6;12;4;10;"4_12";-0,106124516091484;4;0
"1132";16;12;4;10;"4_12";0,635950398070074;9;0
"1133";26;12;4;10;"4_12";-0,4304691316062;3;0
"1134";36;12;4;10;"4_12";-1,71700867907334;1;1
"1135";46;12;4;10;"4_12";0,432818025888717;6;0
"1136";56;12;4;10;"4_12";0,276550747291463;5;0
"1137";66;12;4;10;"4_12";1,30254263204414;10;0
"1138";76;12;4;10;"4_12";0,580996497681682;7;0
"1139";86;12;4;10;"4_12";0,611996898040387;8;0
"1140";96;12;4;10;"4_12";-0,860792586877842;2;0
"1141";2;12;5;10;"5_12";-0,564698171396089;3;0
"1142";12;12;5;10;"5_12";2,28664539270111;10;0
"1143";22;12;5;10;"5_12";-1,78130843398;1;1
"1144";32;12;5;10;"5_12";0,704837337228819;9;0
"1145";42;12;5;10;"5_12";-0,361057298548666;5;0
"1146";52;12;5;10;"5_12";-0,783838940880375;2;0
"1147";62;12;5;10;"5_12";0,185230564865609;7;0
"1148";72;12;5;10;"5_12";-0,0901863866107067;6;0
"1149";82;12;5;10;"5_12";0,257921437532031;8;0
"1150";92;12;5;10;"5_12";-0,476173923054674;4;0
"1151";7;12;6;10;"6_12";1,51152199743894;10;0
"1152";17;12;6;10;"6_12";-0,284252921416072;4;0
"1153";27;12;6;10;"6_12";-0,25726938276893;5;0
"1154";37;12;6;10;"6_12";-0,784459008379496;3;0
"1155";47;12;6;10;"6_12";-0,811393176186672;2;0
"1156";57;12;6;10;"6_12";0,679288816055271;8;0
"1157";67;12;6;10;"6_12";0,335848119752074;7;0
"1158";77;12;6;10;"6_12";0,768178737834591;9;0
"1159";87;12;6;10;"6_12";-0,217139845746521;6;0
"1160";97;12;6;10;"6_12";-1,13173868085377;1;1
"1161";9;12;7;10;"7_12";2,01842371387704;10;0
"1162";19;12;7;10;"7_12";-2,44046692857552;2;0
"1163";29;12;7;10;"7_12";0,460097354831271;7;0
"1164";39;12;7;10;"7_12";-2,41420764994663;3;0
"1165";49;12;7;10;"7_12";-0,431446202613345;5;0
"1166";59;12;7;10;"7_12";-2,99309008315293;1;1
"1167";69;12;7;10;"7_12";0,920728568290646;8;0
"1168";79;12;7;10;"7_12";-0,885776297409679;4;0
"1169";89;12;7;10;"7_12";0,93334632857116;9;0
"1170";99;12;7;10;"7_12";0,0799825532411612;6;0
"1171";4;12;8;10;"8_12";0,63286260496104;6;0
"1172";14;12;8;10;"8_12";-0,278788766817371;4;0
"1173";24;12;8;10;"8_12";1,2146746991726;8;0
"1174";34;12;8;10;"8_12";-0,608926375407211;3;0
"1175";44;12;8;10;"8_12";-0,726704827076575;2;0
"1176";54;12;8;10;"8_12";0,642899305717316;7;0
"1177";64;12;8;10;"8_12";1,39973682729268;10;0
"1178";74;12;8;10;"8_12";-0,953523357772344;1;1
"1179";84;12;8;10;"8_12";-0,120896537539089;5;0
"1180";94;12;8;10;"8_12";1,39111045639;9;0
"1181";8;12;9;10;"9_12";-0,0946590384130976;6;0
"1182";18;12;9;10;"9_12";-2,65645542090478;1;1
"1183";28;12;9;10;"9_12";-1,76316308519478;2;0
"1184";38;12;9;10;"9_12";-0,850907594176518;4;0
"1185";48;12;9;10;"9_12";1,44410126172125;10;0
"1186";58;12;9;10;"9_12";0,0898328865790817;7;0
"1187";68;12;9;10;"9_12";1,03850609869762;9;0
"1188";78;12;9;10;"9_12";0,463767588540167;8;0
"1189";88;12;9;10;"9_12";-0,182756706331922;5;0
"1190";98;12;9;10;"9_12";-1,4592139995024;3;0
"1191";3;12;10;10;"10_12";0,363128411337339;4;0
"1192";13;12;10;10;"10_12";-1,38886070111234;1;1
"1193";23;12;10;10;"10_12";-0,171917355759621;2;0
"1194";33;12;10;10;"10_12";1,03510352196992;9;0
"1195";43;12;10;10;"10_12";0,758163235699517;8;0
"1196";53;12;10;10;"10_12";1,57572751979198;10;0
"1197";63;12;10;10;"10_12";0,581823727365507;5;0
"1198";73;12;10;10;"10_12";0,623518161999544;6;0
"1199";83;12;10;10;"10_12";0,0884402291595864;3;0
"1200";93;12;10;10;"10_12";0,650348560726305;7;0
"1201";1;13;1;10;"1_13";1,37095844714667;8;0
"1202";11;13;1;10;"1_13";1,30486965422349;7;0
"1203";21;13;1;10;"1_13";-0,306638594078475;3;0
"1204";31;13;1;10;"1_13";0,455450123241219;6;0
"1205";41;13;1;10;"1_13";0,205998600200254;4;0
"1206";51;13;1;10;"1_13";0,321925265203947;5;0
"1207";61;13;1;10;"1_13";-0,367234642740975;2;0
"1208";71;13;1;10;"1_13";-1,04311893856785;1;1
"1209";81;13;1;10;"1_13";1,51270700980493;10;0
"1210";91;13;1;10;"1_13";1,39211637593427;9;0
"1211";5;13;2;10;"2_13";0,404268323140999;8;0
"1212";15;13;2;10;"2_13";-0,133321336393658;6;0
"1213";25;13;2;10;"2_13";1,89519346126497;10;0
"1214";35;13;2;10;"2_13";0,50495512329797;9;0
"1215";45;13;2;10;"2_13";-1,36828104441929;1;1
"1216";55;13;2;10;"2_13";0,0897606465996057;7;0
"1217";65;13;2;10;"2_13";-0,727292059474465;4;0
"1218";75;13;2;10;"2_13";-0,542828814573857;5;0
"1219";85;13;2;10;"2_13";-1,19432889516053;2;0
"1220";95;13;2;10;"2_13";-1,1107888794479;3;0
"1221";10;13;3;10;"3_13";-0,062714099052421;3;0
"1222";20;13;3;10;"3_13";1,32011334573019;10;0
"1223";30;13;3;10;"3_13";-0,639994875960119;2;0
"1224";40;13;3;10;"3_13";0,0361226068922556;4;0
"1225";50;13;3;10;"3_13";0,655647883402207;7;0
"1226";60;13;3;10;"3_13";0,284882953530659;5;0
"1227";70;13;3;10;"3_13";0,720878162866862;8;0
"1228";80;13;3;10;"3_13";-1,09978089864786;1;1
"1229";90;13;3;10;"3_13";0,821773110508249;9;0
"1230";100;13;3;10;"3_13";0,65320433964919;6;0
"1231";6;13;4;10;"4_13";-0,106124516091484;4;0
"1232";16;13;4;10;"4_13";0,635950398070074;9;0
"1233";26;13;4;10;"4_13";-0,4304691316062;3;0
"1234";36;13;4;10;"4_13";-1,71700867907334;1;1
"1235";46;13;4;10;"4_13";0,432818025888717;6;0
"1236";56;13;4;10;"4_13";0,276550747291463;5;0
"1237";66;13;4;10;"4_13";1,30254263204414;10;0
"1238";76;13;4;10;"4_13";0,580996497681682;7;0
"1239";86;13;4;10;"4_13";0,611996898040387;8;0
"1240";96;13;4;10;"4_13";-0,860792586877842;2;0
"1241";2;13;5;10;"5_13";-0,564698171396089;3;0
"1242";12;13;5;10;"5_13";2,28664539270111;10;0
"1243";22;13;5;10;"5_13";-1,78130843398;1;1
"1244";32;13;5;10;"5_13";0,704837337228819;9;0
"1245";42;13;5;10;"5_13";-0,361057298548666;5;0
"1246";52;13;5;10;"5_13";-0,783838940880375;2;0
"1247";62;13;5;10;"5_13";0,185230564865609;7;0
"1248";72;13;5;10;"5_13";-0,0901863866107067;6;0
"1249";82;13;5;10;"5_13";0,257921437532031;8;0
"1250";92;13;5;10;"5_13";-0,476173923054674;4;0
"1251";7;13;6;10;"6_13";1,51152199743894;10;0
"1252";17;13;6;10;"6_13";-0,284252921416072;4;0
"1253";27;13;6;10;"6_13";-0,25726938276893;5;0
"1254";37;13;6;10;"6_13";-0,784459008379496;3;0
"1255";47;13;6;10;"6_13";-0,811393176186672;2;0
"1256";57;13;6;10;"6_13";0,679288816055271;8;0
"1257";67;13;6;10;"6_13";0,335848119752074;7;0
"1258";77;13;6;10;"6_13";0,768178737834591;9;0
"1259";87;13;6;10;"6_13";-0,217139845746521;6;0
"1260";97;13;6;10;"6_13";-1,13173868085377;1;1
"1261";9;13;7;10;"7_13";2,01842371387704;10;0
"1262";19;13;7;10;"7_13";-2,44046692857552;2;0
"1263";29;13;7;10;"7_13";0,460097354831271;7;0
"1264";39;13;7;10;"7_13";-2,41420764994663;3;0
"1265";49;13;7;10;"7_13";-0,431446202613345;5;0
"1266";59;13;7;10;"7_13";-2,99309008315293;1;1
"1267";69;13;7;10;"7_13";0,920728568290646;8;0
"1268";79;13;7;10;"7_13";-0,885776297409679;4;0
"1269";89;13;7;10;"7_13";0,93334632857116;9;0
"1270";99;13;7;10;"7_13";0,0799825532411612;6;0
"1271";4;13;8;10;"8_13";0,63286260496104;6;0
"1272";14;13;8;10;"8_13";-0,278788766817371;4;0
"1273";24;13;8;10;"8_13";1,2146746991726;8;0
"1274";34;13;8;10;"8_13";-0,608926375407211;3;0
"1275";44;13;8;10;"8_13";-0,726704827076575;2;0
"1276";54;13;8;10;"8_13";0,642899305717316;7;0
"1277";64;13;8;10;"8_13";1,39973682729268;10;0
"1278";74;13;8;10;"8_13";-0,953523357772344;1;1
"1279";84;13;8;10;"8_13";-0,120896537539089;5;0
"1280";94;13;8;10;"8_13";1,39111045639;9;0
"1281";8;13;9;10;"9_13";-0,0946590384130976;6;0
"1282";18;13;9;10;"9_13";-2,65645542090478;1;1
"1283";28;13;9;10;"9_13";-1,76316308519478;2;0
"1284";38;13;9;10;"9_13";-0,850907594176518;4;0
"1285";48;13;9;10;"9_13";1,44410126172125;10;0
"1286";58;13;9;10;"9_13";0,0898328865790817;7;0
"1287";68;13;9;10;"9_13";1,03850609869762;9;0
"1288";78;13;9;10;"9_13";0,463767588540167;8;0
"1289";88;13;9;10;"9_13";-0,182756706331922;5;0
"1290";98;13;9;10;"9_13";-1,4592139995024;3;0
"1291";3;13;10;10;"10_13";0,363128411337339;4;0
"1292";13;13;10;10;"10_13";-1,38886070111234;1;1
"1293";23;13;10;10;"10_13";-0,171917355759621;2;0
"1294";33;13;10;10;"10_13";1,03510352196992;9;0
"1295";43;13;10;10;"10_13";0,758163235699517;8;0
"1296";53;13;10;10;"10_13";1,57572751979198;10;0
"1297";63;13;10;10;"10_13";0,581823727365507;5;0
"1298";73;13;10;10;"10_13";0,623518161999544;6;0
"1299";83;13;10;10;"10_13";0,0884402291595864;3;0
"1300";93;13;10;10;"10_13";0,650348560726305;7;0
"1301";1;14;1;10;"1_14";1,37095844714667;8;0
"1302";11;14;1;10;"1_14";1,30486965422349;7;0
"1303";21;14;1;10;"1_14";-0,306638594078475;3;0
"1304";31;14;1;10;"1_14";0,455450123241219;6;0
"1305";41;14;1;10;"1_14";0,205998600200254;4;0
"1306";51;14;1;10;"1_14";0,321925265203947;5;0
"1307";61;14;1;10;"1_14";-0,367234642740975;2;0
"1308";71;14;1;10;"1_14";-1,04311893856785;1;1
"1309";81;14;1;10;"1_14";1,51270700980493;10;0
"1310";91;14;1;10;"1_14";1,39211637593427;9;0
"1311";5;14;2;10;"2_14";0,404268323140999;8;0
"1312";15;14;2;10;"2_14";-0,133321336393658;6;0
"1313";25;14;2;10;"2_14";1,89519346126497;10;0
"1314";35;14;2;10;"2_14";0,50495512329797;9;0
"1315";45;14;2;10;"2_14";-1,36828104441929;1;1
"1316";55;14;2;10;"2_14";0,0897606465996057;7;0
"1317";65;14;2;10;"2_14";-0,727292059474465;4;0
"1318";75;14;2;10;"2_14";-0,542828814573857;5;0
"1319";85;14;2;10;"2_14";-1,19432889516053;2;0
"1320";95;14;2;10;"2_14";-1,1107888794479;3;0
"1321";10;14;3;10;"3_14";-0,062714099052421;3;0
"1322";20;14;3;10;"3_14";1,32011334573019;10;0
"1323";30;14;3;10;"3_14";-0,639994875960119;2;0
"1324";40;14;3;10;"3_14";0,0361226068922556;4;0
"1325";50;14;3;10;"3_14";0,655647883402207;7;0
"1326";60;14;3;10;"3_14";0,284882953530659;5;0
"1327";70;14;3;10;"3_14";0,720878162866862;8;0
"1328";80;14;3;10;"3_14";-1,09978089864786;1;1
"1329";90;14;3;10;"3_14";0,821773110508249;9;0
"1330";100;14;3;10;"3_14";0,65320433964919;6;0
"1331";6;14;4;10;"4_14";-0,106124516091484;4;0
"1332";16;14;4;10;"4_14";0,635950398070074;9;0
"1333";26;14;4;10;"4_14";-0,4304691316062;3;0
"1334";36;14;4;10;"4_14";-1,71700867907334;1;1
"1335";46;14;4;10;"4_14";0,432818025888717;6;0
"1336";56;14;4;10;"4_14";0,276550747291463;5;0
"1337";66;14;4;10;"4_14";1,30254263204414;10;0
"1338";76;14;4;10;"4_14";0,580996497681682;7;0
"1339";86;14;4;10;"4_14";0,611996898040387;8;0
"1340";96;14;4;10;"4_14";-0,860792586877842;2;0
"1341";2;14;5;10;"5_14";-0,564698171396089;3;0
"1342";12;14;5;10;"5_14";2,28664539270111;10;0
"1343";22;14;5;10;"5_14";-1,78130843398;1;1
"1344";32;14;5;10;"5_14";0,704837337228819;9;0
"1345";42;14;5;10;"5_14";-0,361057298548666;5;0
"1346";52;14;5;10;"5_14";-0,783838940880375;2;0
"1347";62;14;5;10;"5_14";0,185230564865609;7;0
"1348";72;14;5;10;"5_14";-0,0901863866107067;6;0
"1349";82;14;5;10;"5_14";0,257921437532031;8;0
"1350";92;14;5;10;"5_14";-0,476173923054674;4;0
"1351";7;14;6;10;"6_14";1,51152199743894;10;0
"1352";17;14;6;10;"6_14";-0,284252921416072;4;0
"1353";27;14;6;10;"6_14";-0,25726938276893;5;0
"1354";37;14;6;10;"6_14";-0,784459008379496;3;0
"1355";47;14;6;10;"6_14";-0,811393176186672;2;0
"1356";57;14;6;10;"6_14";0,679288816055271;8;0
"1357";67;14;6;10;"6_14";0,335848119752074;7;0
"1358";77;14;6;10;"6_14";0,768178737834591;9;0
"1359";87;14;6;10;"6_14";-0,217139845746521;6;0
"1360";97;14;6;10;"6_14";-1,13173868085377;1;1
"1361";9;14;7;10;"7_14";2,01842371387704;10;0
"1362";19;14;7;10;"7_14";-2,44046692857552;2;0
"1363";29;14;7;10;"7_14";0,460097354831271;7;0
"1364";39;14;7;10;"7_14";-2,41420764994663;3;0
"1365";49;14;7;10;"7_14";-0,431446202613345;5;0
"1366";59;14;7;10;"7_14";-2,99309008315293;1;1
"1367";69;14;7;10;"7_14";0,920728568290646;8;0
"1368";79;14;7;10;"7_14";-0,885776297409679;4;0
"1369";89;14;7;10;"7_14";0,93334632857116;9;0
"1370";99;14;7;10;"7_14";0,0799825532411612;6;0
"1371";4;14;8;10;"8_14";0,63286260496104;6;0
"1372";14;14;8;10;"8_14";-0,278788766817371;4;0
"1373";24;14;8;10;"8_14";1,2146746991726;8;0
"1374";34;14;8;10;"8_14";-0,608926375407211;3;0
"1375";44;14;8;10;"8_14";-0,726704827076575;2;0
"1376";54;14;8;10;"8_14";0,642899305717316;7;0
"1377";64;14;8;10;"8_14";1,39973682729268;10;0
"1378";74;14;8;10;"8_14";-0,953523357772344;1;1
"1379";84;14;8;10;"8_14";-0,120896537539089;5;0
"1380";94;14;8;10;"8_14";1,39111045639;9;0
"1381";8;14;9;10;"9_14";-0,0946590384130976;6;0
"1382";18;14;9;10;"9_14";-2,65645542090478;1;1
"1383";28;14;9;10;"9_14";-1,76316308519478;2;0
"1384";38;14;9;10;"9_14";-0,850907594176518;4;0
"1385";48;14;9;10;"9_14";1,44410126172125;10;0
"1386";58;14;9;10;"9_14";0,0898328865790817;7;0
"1387";68;14;9;10;"9_14";1,03850609869762;9;0
"1388";78;14;9;10;"9_14";0,463767588540167;8;0
"1389";88;14;9;10;"9_14";-0,182756706331922;5;0
"1390";98;14;9;10;"9_14";-1,4592139995024;3;0
"1391";3;14;10;10;"10_14";0,363128411337339;4;0
"1392";13;14;10;10;"10_14";-1,38886070111234;1;1
"1393";23;14;10;10;"10_14";-0,171917355759621;2;0
"1394";33;14;10;10;"10_14";1,03510352196992;9;0
"1395";43;14;10;10;"10_14";0,758163235699517;8;0
"1396";53;14;10;10;"10_14";1,57572751979198;10;0
"1397";63;14;10;10;"10_14";0,581823727365507;5;0
"1398";73;14;10;10;"10_14";0,623518161999544;6;0
"1399";83;14;10;10;"10_14";0,0884402291595864;3;0
"1400";93;14;10;10;"10_14";0,650348560726305;7;0
"1401";1;15;1;10;"1_15";1,37095844714667;8;0
"1402";11;15;1;10;"1_15";1,30486965422349;7;0
"1403";21;15;1;10;"1_15";-0,306638594078475;3;0
"1404";31;15;1;10;"1_15";0,455450123241219;6;0
"1405";41;15;1;10;"1_15";0,205998600200254;4;0
"1406";51;15;1;10;"1_15";0,321925265203947;5;0
"1407";61;15;1;10;"1_15";-0,367234642740975;2;0
"1408";71;15;1;10;"1_15";-1,04311893856785;1;1
"1409";81;15;1;10;"1_15";1,51270700980493;10;0
"1410";91;15;1;10;"1_15";1,39211637593427;9;0
"1411";5;15;2;10;"2_15";0,404268323140999;8;0
"1412";15;15;2;10;"2_15";-0,133321336393658;6;0
"1413";25;15;2;10;"2_15";1,89519346126497;10;0
"1414";35;15;2;10;"2_15";0,50495512329797;9;0
"1415";45;15;2;10;"2_15";-1,36828104441929;1;1
"1416";55;15;2;10;"2_15";0,0897606465996057;7;0
"1417";65;15;2;10;"2_15";-0,727292059474465;4;0
"1418";75;15;2;10;"2_15";-0,542828814573857;5;0
"1419";85;15;2;10;"2_15";-1,19432889516053;2;0
"1420";95;15;2;10;"2_15";-1,1107888794479;3;0
"1421";10;15;3;10;"3_15";-0,062714099052421;3;0
"1422";20;15;3;10;"3_15";1,32011334573019;10;0
"1423";30;15;3;10;"3_15";-0,639994875960119;2;0
"1424";40;15;3;10;"3_15";0,0361226068922556;4;0
"1425";50;15;3;10;"3_15";0,655647883402207;7;0
"1426";60;15;3;10;"3_15";0,284882953530659;5;0
"1427";70;15;3;10;"3_15";0,720878162866862;8;0
"1428";80;15;3;10;"3_15";-1,09978089864786;1;1
"1429";90;15;3;10;"3_15";0,821773110508249;9;0
"1430";100;15;3;10;"3_15";0,65320433964919;6;0
"1431";6;15;4;10;"4_15";-0,106124516091484;4;0
"1432";16;15;4;10;"4_15";0,635950398070074;9;0
"1433";26;15;4;10;"4_15";-0,4304691316062;3;0
"1434";36;15;4;10;"4_15";-1,71700867907334;1;1
"1435";46;15;4;10;"4_15";0,432818025888717;6;0
"1436";56;15;4;10;"4_15";0,276550747291463;5;0
"1437";66;15;4;10;"4_15";1,30254263204414;10;0
"1438";76;15;4;10;"4_15";0,580996497681682;7;0
"1439";86;15;4;10;"4_15";0,611996898040387;8;0
"1440";96;15;4;10;"4_15";-0,860792586877842;2;0
"1441";2;15;5;10;"5_15";-0,564698171396089;3;0
"1442";12;15;5;10;"5_15";2,28664539270111;10;0
"1443";22;15;5;10;"5_15";-1,78130843398;1;1
"1444";32;15;5;10;"5_15";0,704837337228819;9;0
"1445";42;15;5;10;"5_15";-0,361057298548666;5;0
"1446";52;15;5;10;"5_15";-0,783838940880375;2;0
"1447";62;15;5;10;"5_15";0,185230564865609;7;0
"1448";72;15;5;10;"5_15";-0,0901863866107067;6;0
"1449";82;15;5;10;"5_15";0,257921437532031;8;0
"1450";92;15;5;10;"5_15";-0,476173923054674;4;0
"1451";7;15;6;10;"6_15";1,51152199743894;10;0
"1452";17;15;6;10;"6_15";-0,284252921416072;4;0
"1453";27;15;6;10;"6_15";-0,25726938276893;5;0
"1454";37;15;6;10;"6_15";-0,784459008379496;3;0
"1455";47;15;6;10;"6_15";-0,811393176186672;2;0
"1456";57;15;6;10;"6_15";0,679288816055271;8;0
"1457";67;15;6;10;"6_15";0,335848119752074;7;0
"1458";77;15;6;10;"6_15";0,768178737834591;9;0
"1459";87;15;6;10;"6_15";-0,217139845746521;6;0
"1460";97;15;6;10;"6_15";-1,13173868085377;1;1
"1461";9;15;7;10;"7_15";2,01842371387704;10;0
"1462";19;15;7;10;"7_15";-2,44046692857552;2;0
"1463";29;15;7;10;"7_15";0,460097354831271;7;0
"1464";39;15;7;10;"7_15";-2,41420764994663;3;0
"1465";49;15;7;10;"7_15";-0,431446202613345;5;0
"1466";59;15;7;10;"7_15";-2,99309008315293;1;1
"1467";69;15;7;10;"7_15";0,920728568290646;8;0
"1468";79;15;7;10;"7_15";-0,885776297409679;4;0
"1469";89;15;7;10;"7_15";0,93334632857116;9;0
"1470";99;15;7;10;"7_15";0,0799825532411612;6;0
"1471";4;15;8;10;"8_15";0,63286260496104;6;0
"1472";14;15;8;10;"8_15";-0,278788766817371;4;0
"1473";24;15;8;10;"8_15";1,2146746991726;8;0
"1474";34;15;8;10;"8_15";-0,608926375407211;3;0
"1475";44;15;8;10;"8_15";-0,726704827076575;2;0
"1476";54;15;8;10;"8_15";0,642899305717316;7;0
"1477";64;15;8;10;"8_15";1,39973682729268;10;0
"1478";74;15;8;10;"8_15";-0,953523357772344;1;1
"1479";84;15;8;10;"8_15";-0,120896537539089;5;0
"1480";94;15;8;10;"8_15";1,39111045639;9;0
"1481";8;15;9;10;"9_15";-0,0946590384130976;6;0
"1482";18;15;9;10;"9_15";-2,65645542090478;1;1
"1483";28;15;9;10;"9_15";-1,76316308519478;2;0
"1484";38;15;9;10;"9_15";-0,850907594176518;4;0
"1485";48;15;9;10;"9_15";1,44410126172125;10;0
"1486";58;15;9;10;"9_15";0,0898328865790817;7;0
"1487";68;15;9;10;"9_15";1,03850609869762;9;0
"1488";78;15;9;10;"9_15";0,463767588540167;8;0
"1489";88;15;9;10;"9_15";-0,182756706331922;5;0
"1490";98;15;9;10;"9_15";-1,4592139995024;3;0
"1491";3;15;10;10;"10_15";0,363128411337339;4;0
"1492";13;15;10;10;"10_15";-1,38886070111234;1;1
"1493";23;15;10;10;"10_15";-0,171917355759621;2;0
"1494";33;15;10;10;"10_15";1,03510352196992;9;0
"1495";43;15;10;10;"10_15";0,758163235699517;8;0
"1496";53;15;10;10;"10_15";1,57572751979198;10;0
"1497";63;15;10;10;"10_15";0,581823727365507;5;0
"1498";73;15;10;10;"10_15";0,623518161999544;6;0
"1499";83;15;10;10;"10_15";0,0884402291595864;3;0
"1500";93;15;10;10;"10_15";0,650348560726305;7;0
"1501";1;16;1;10;"1_16";1,37095844714667;8;0
"1502";11;16;1;10;"1_16";1,30486965422349;7;0
"1503";21;16;1;10;"1_16";-0,306638594078475;3;0
"1504";31;16;1;10;"1_16";0,455450123241219;6;0
"1505";41;16;1;10;"1_16";0,205998600200254;4;0
"1506";51;16;1;10;"1_16";0,321925265203947;5;0
"1507";61;16;1;10;"1_16";-0,367234642740975;2;0
"1508";71;16;1;10;"1_16";-1,04311893856785;1;1
